Value,Occurrences,Indices
205,48,"[174, 186, 230, 307, 387, 389, 425, 579, 587, 649, 729, 767, 819, 834, 934, 1101, 1158, 1325, 1336, 1353, 1395, 1405, 1434, 1569, 1638, 1672, 1732, 1739, 1767, 1874, 1946, 2127, 2204, 2272, 2295, 2349, 2380, 2400, 2411, 2425, 2462, 2512, 2578, 2613, 2665, 2666, 2811, 2884]"
206,55,"[20, 75, 94, 109, 171, 315, 330, 368, 436, 484, 535, 557, 616, 619, 620, 680, 690, 828, 879, 892, 1168, 1178, 1300, 1306, 1402, 1426, 1440, 1447, 1525, 1637, 1681, 1740, 1820, 1833, 1850, 1859, 1876, 1878, 1945, 1952, 1977, 2021, 2075, 2095, 2227, 2297, 2342, 2422, 2561, 2571, 2660, 2671, 2676, 2754, 2828]"
207,47,"[62, 228, 229, 231, 270, 366, 394, 496, 691, 698, 789, 792, 807, 843, 853, 949, 985, 1164, 1233, 1252, 1291, 1423, 1561, 1603, 1669, 1737, 1775, 1778, 1779, 1795, 1935, 1999, 2062, 2145, 2250, 2288, 2373, 2381, 2394, 2414, 2419, 2510, 2594, 2610, 2661, 2836, 2857]"
208,66,"[19, 143, 180, 388, 462, 463, 502, 543, 549, 560, 562, 589, 665, 757, 893, 928, 948, 952, 965, 988, 997, 1024, 1106, 1122, 1202, 1281, 1320, 1397, 1420, 1485, 1531, 1588, 1596, 1645, 1673, 1689, 1724, 1734, 1802, 1815, 1832, 1930, 2017, 2069, 2084, 2124, 2161, 2166, 2216, 2256, 2282, 2286, 2302, 2391, 2448, 2449, 2450, 2468, 2495, 2522, 2524, 2733, 2734, 2793, 2850, 2898]"
209,48,"[152, 200, 234, 251, 311, 331, 449, 633, 648, 714, 750, 796, 878, 976, 1055, 1223, 1279, 1338, 1432, 1527, 1529, 1641, 1642, 1648, 1766, 1796, 1826, 1834, 1872, 1909, 1993, 2169, 2225, 2242, 2257, 2407, 2432, 2461, 2516, 2526, 2625, 2693, 2726, 2727, 2814, 2895, 2903, 2927]"
210,54,"[82, 113, 144, 160, 308, 343, 376, 417, 693, 697, 739, 793, 877, 1026, 1032, 1077, 1079, 1120, 1152, 1214, 1245, 1368, 1417, 1493, 1528, 1530, 1575, 1579, 1636, 1659, 1693, 1753, 1861, 1882, 1956, 2032, 2090, 2114, 2347, 2385, 2447, 2497, 2547, 2616, 2621, 2634, 2709, 2797, 2821, 2833, 2845, 2899, 2915, 2917]"
211,39,"[44, 51, 98, 146, 608, 632, 677, 731, 776, 805, 837, 838, 954, 1058, 1130, 1224, 1232, 1361, 1509, 1563, 1570, 1719, 1744, 1801, 1863, 1948, 1959, 2035, 2074, 2135, 2137, 2323, 2329, 2397, 2405, 2408, 2609, 2810, 2838]"
212,46,"[59, 259, 272, 314, 405, 501, 504, 507, 525, 659, 685, 710, 780, 798, 821, 830, 860, 907, 1088, 1125, 1156, 1229, 1305, 1351, 1668, 1762, 1772, 1818, 1891, 1895, 1969, 2078, 2083, 2237, 2276, 2304, 2333, 2344, 2389, 2519, 2559, 2675, 2710, 2761, 2858, 2906]"
213,49,"[52, 110, 117, 203, 247, 309, 373, 538, 713, 749, 808, 842, 844, 856, 861, 910, 950, 956, 1142, 1195, 1220, 1247, 1254, 1265, 1292, 1335, 1490, 1614, 1624, 1633, 1711, 1730, 1856, 1920, 1995, 2087, 2092, 2093, 2151, 2191, 2221, 2228, 2274, 2303, 2611, 2664, 2684, 2757, 2908]"
214,36,"[16, 67, 80, 132, 440, 458, 477, 483, 500, 684, 764, 778, 958, 1097, 1253, 1301, 1392, 1499, 1571, 1595, 1751, 1761, 1805, 1823, 1953, 2052, 2066, 2119, 2147, 2254, 2290, 2331, 2375, 2451, 2598, 2683]"
215,28,"[158, 235, 333, 530, 540, 561, 721, 941, 947, 1107, 1137, 1285, 1344, 1416, 1483, 1500, 1535, 1583, 1585, 1688, 1900, 2120, 2160, 2217, 2259, 2607, 2787, 2804]"
216,17,"[275, 429, 474, 592, 718, 818, 858, 926, 1080, 1380, 1557, 1578, 1728, 2356, 2421, 2605, 2803]"
217,12,"[312, 644, 732, 882, 1086, 1520, 1548, 2402, 2426, 2452, 2775, 2841]"
218,3,"[900, 1312, 1714]"
